Date,Open,High,Low,Close,Adj Close,Volume,return,label
2020-03-04,1.1177305478614625,1.1096931844007603,1.1185682404182034,1.1180679778177955,1.1180679778177955,0,0.07578230030137055,0
2020-03-05,1.1139082505166458,1.1121738545923499,1.1204482002235259,1.1139082505166458,1.1139082505166458,0,-0.08605463449827819,1
2020-03-06,1.1223848708989694,1.1213905518330827,1.1354733496458942,1.1223848708989694,1.1223848708989694,0,0.17536064649716168,1
2020-03-09,1.138614967412427,1.1356796478294426,1.1495838233979128,1.1386020627862035,1.1386020627862035,0,0.33549423301345355,1
2020-03-10,1.1397439783611076,1.133414176243399,1.142295801849737,1.1397960119542185,1.1397960119542185,0,0.024699902619736924,0
2020-03-11,1.1316185545551563,1.1259004503946473,1.1365961358803274,1.1316505366215464,1.1316505366215464,0,-0.16851006131437918,0
2020-03-12,1.126075394196823,1.108082378394858,1.133285706720216,1.1261515098304236,1.1261515098304236,0,-0.11376148154604072,0
2020-03-13,1.1183555871697861,1.1065373970792327,1.1221329360938905,1.1184931463926477,1.1184931463926477,0,-0.15843290167377394,0
2020-03-16,1.1159593704758481,1.1088687272179056,1.1235399927406469,1.115536051490731,1.115536051490731,0,-0.06117509695667339,1
2020-03-17,1.1163330929514157,1.0957943253776872,1.1189061764199613,1.1163206141713737,1.1163206141713737,0,0.016230692503575964,0
2020-03-18,1.101685576273556,1.0831888949420372,1.1045000837070857,1.1015521199401939,1.1015521199401939,0,-0.3055242041474282,0
2020-03-19,1.0943433541723577,1.069793345138296,1.0945589695920466,1.0961546615962516,1.0961546615962516,0,-0.11166027755695582,0
2020-03-20,1.0658480679409836,1.0654506067090581,1.082989479832203,1.0657345256888135,1.0657345256888135,0,-0.6293185796527956,1
2020-03-23,1.0687528514891573,1.0660412875518646,1.0824853962812069,1.0694386765418966,1.0694386765418966,0,0.07662986650601869,1
2020-03-24,1.0764725852070305,1.075338210888946,1.0888501865403444,1.0764610507310306,1.0764610507310306,0,0.14527583190105595,1
2020-03-25,1.0801235742803463,1.0770175426996298,1.084951718750404,1.0802635739645214,1.0802635739645214,0,0.07866495165171483,1
2020-03-26,1.0887553597489659,1.0876540504656684,1.1025479985334599,1.08895690409715,1.08895690409715,0,0.179843843833091,1
2020-03-27,1.1046184003077117,1.0955182017773977,1.1086474378031816,1.1048258609555999,1.1048258609555999,0,0.3282900977536155,1
2020-03-30,1.1135361495694023,1.1012245837789614,1.1137841645923032,1.1139082505166458,1.1139082505166458,0,0.18789253656862273,0
2020-03-31,1.102839784099394,1.0929678453872687,1.1043622372088464,1.103046649653173,1.103046649653173,0,-0.2247000884202138,0
2020-04-01,1.1028154989825858,1.0918699397048508,1.1037527373070728,1.102657418142855,1.102657418142855,0,-0.008052252691268972,0
2020-04-02,1.0950983085625767,1.084434031230936,1.0962989197572712,1.0953622059006338,1.0953622059006338,0,-0.15092018722433664,0
2020-04-03,1.0843869995972624,1.0776198762008817,1.0858942489704622,1.0847398713872103,1.0847398713872103,0,-0.21975024993067335,0
2020-04-06,1.0808240054382585,1.07692476560643,1.0834353285520377,1.080695555227328,1.080695555227328,0,-0.0836670588569461,0
2020-04-07,1.0801936043601221,1.0791398021540324,1.0923350798402869,1.0803803028799488,1.0803803028799488,0,-0.006521803850206617,1
2020-04-08,1.0894314496894606,1.0831771461538828,1.0896213554463154,1.0895145076239707,1.0895145076239707,0,0.1889644666038516,0
2020-04-09,1.0861182896223338,1.084180066827076,1.0943553464411633,1.0863661284506347,1.0863661284506347,0,-0.06513230301143359,1
2020-04-10,1.0925976469304146,1.0921083962701759,1.0954102659193832,1.092740899142818,1.092740899142818,0,0.13187849159596063,1
2020-04-13,1.093135125516711,1.0893602167290513,1.0968520222691371,1.093266550032217,1.093266550032217,0,0.010874437646048769,0
2020-04-14,1.0919533698892512,1.0915719976382219,1.098394147088645,1.0922993076420708,1.0922993076420708,0,-0.020009891112876134,1
2020-04-15,1.0982373311572668,1.0857645205948958,1.098901067230959,1.0985389234103573,1.0985389234103573,0,0.12908246514168595,0
2020-04-16,1.0903817118752979,1.0829660610668288,1.090774237540615,1.0905101359847398,1.0905101359847398,0,-0.1660960724961261,0
2020-04-17,1.0860121979796045,1.081268142281893,1.0893246391062057,1.0858470905957092,1.0858470905957092,0,-0.09646706083136651,1
2020-04-20,1.0866258334987076,1.0843047215734307,1.0897044423411724,1.0866966389074748,1.0866966389074748,0,0.017575087058571033,0
2020-04-21,1.0863543106381643,1.0817944596355682,1.0879971984935417,1.0864841096378326,1.0864841096378326,0,-0.004396713364886092,0
2020-04-22,1.0857409816610697,1.082426800999327,1.088316912351625,1.0856466956276574,1.0856466956276574,0,-0.017324057889431383,0
2020-04-23,1.0806838604645561,1.0758356583917885,1.0843987746458073,1.0809641867651663,1.0809641867651663,0,-0.09686971272978458,0
2020-04-24,1.0776326814543518,1.072765727337884,1.0817710925237987,1.07770231967347,1.07770231967347,0,-0.06748009185128304,1
2020-04-27,1.0823682120606666,1.0812213151688945,1.086035748675001,1.0823682120606666,1.0823682120606666,0,0.0965259582947927,1
2020-04-28,1.0827197709880658,1.0811278124459105,1.0889687786019384,1.0824853962812069,1.0824853962812069,0,0.0024242563364126894,1
2020-04-29,1.0832358227033672,1.0831654675515836,1.0874293053660773,1.0836584255989934,1.0836584255989934,0,0.02426712183031353,1
2020-04-30,1.0876658965734265,1.0835645009024852,1.0969963923230204,1.0877249899410883,1.0877249899410883,0,0.08412731960241368,1
2020-05-01,1.0944750693896872,1.093541539606102,1.1016248839917324,1.0945469728601254,1.0945469728601254,0,0.1411302242069954,1
2020-05-04,1.0957463032182342,1.0901321085094056,1.0957823015508088,1.0959624718851717,1.0959624718851717,0,0.02928322998465858,0
2020-05-05,1.090453078493282,1.082696363885581,1.092132283202132,1.0904293358306878,1.0904293358306878,0,-0.11446711919462768,0
2020-05-06,1.0840108232987542,1.078422904104003,1.084481066944464,1.083858087158847,1.083858087158847,0,-0.13594314283444744,0
2020-05-07,1.0800535532802285,1.0767507998030463,1.0815721990593272,1.0798552908269607,1.0798552908269607,0,-0.08280811466086037,1
2020-05-08,1.0836936340584822,1.081630632117511,1.0873347258884993,1.08371715430404,1.08371715430404,0,0.07989255687757447,1
2020-05-11,1.0840108232987542,1.0804269875942794,1.0853049582279088,1.0839520627612893,1.0839520627612893,0,0.004859684293139356,0
2020-05-12,1.080917455616079,1.0785392355462207,1.0880445438157815,1.080940855507573,1.080940855507573,0,-0.06229454982433449,1
2020-05-13,1.0846339787265267,1.0831419712465242,1.0893364509022183,1.0846810317868805,1.0846810317868805,0,0.07737514490095751,0
2020-05-14,1.0821925530991257,1.0776558701202767,1.0824853962812069,1.0823682120606666,1.0823682120606666,0,-0.04784661151819525,0
2020-05-15,1.080625460050544,1.0790862186313603,1.084951718750404,1.080695555227328,1.080695555227328,0,-0.03460319920351666,1
2020-05-18,1.081946614679899,1.0800885974125718,1.0912741471461178,1.0821339895154904,1.0821339895154904,0,0.029757704761893693,1
2020-05-19,1.0915838582220183,1.0902747148877672,1.0975141562261228,1.0915124145333426,1.0915124145333426,0,0.19401678972025352,1
2020-05-20,1.0930156243128837,1.0929200706385855,1.0999043422683594,1.0927767714486516,1.0927767714486516,0,0.02615646756272074,1
2020-05-21,1.097935904456658,1.09394825600733,1.1008729704617872,1.0982976507390354,1.0982976507390354,0,0.1142135565741947,0
2020-05-22,1.0952422887990805,1.0886130798905314,1.095530219809102,1.0952902667898714,1.0952902667898714,0,-0.06221545495777157,0
2020-05-25,1.0909050949495263,1.087204653126757,1.091464766933929,1.0907801945941897,1.0907801945941897,0,-0.09330241774573933,0
2020-05-26,1.0901083798216955,1.0898351139742255,1.0991547748150634,1.0902997262100729,1.0902997262100729,0,-0.009939721570624685,1
2020-05-27,1.0980564121591379,1.0936611558422638,1.1029858073187429,1.0981770182007553,1.0981770182007553,0,0.16296200063571994,1
2020-05-28,1.1015278191776432,1.099311852875872,1.107186728660054,1.101685576273556,1.101685576273556,0,0.07258352788832896,1
2020-05-29,1.1078123170741612,1.107039664132568,1.1144669054687557,1.1079104926562335,1.1079104926562335,0,0.12877837062674577,1
2020-06-01,1.1114568814671704,1.110148954702046,1.1152001478317457,1.1118523511958174,1.1118523511958174,0,0.08154746003999903,1
2020-06-02,1.1125574400036076,1.111568076589281,1.1195701098315034,1.1125945514140452,1.1125945514140452,0,0.015354316252048842,1
2020-06-03,1.1185682404182034,1.1181054577732188,1.124998558314502,1.1189437125937005,1.1189437125937005,0,0.13134869310660716,1
2020-06-04,1.1237217302426081,1.1195951384691194,1.136053773648212,1.123595523677711,1.123595523677711,0,0.09623465040098225,1
2020-06-05,1.1337226066458927,1.1285662354980737,1.1383946243658232,1.133786810681936,1.133786810681936,0,0.21083292598849337,0
2020-06-08,1.1316057317045038,1.1269510050302731,1.131874690799523,1.1319515924708274,1.1319515924708274,0,-0.037966198490434075,0
2020-06-09,1.1302883602884695,1.1243661490060508,1.13633778158998,1.1305566934503017,1.1305566934503017,0,-0.028857066024536276,1
2020-06-10,1.133414176243399,1.133414176243399,1.1388872691257725,1.1332215594230175,1.1332215594230175,0,0.05512959159740268,1
2020-06-11,1.136867472720648,1.1326054112147892,1.14001689788116,1.1365444710231634,1.1365444710231634,0,0.0687429541695202,0
2020-06-12,1.1289357644694973,1.1234692702264721,1.1339796963674456,1.128808308115958,1.128808308115958,0,-0.16004238335880605,0
2020-06-15,1.1254164077656421,1.1228763791066163,1.1292034557205766,1.1252011429594682,1.1252011429594682,0,-0.07462346847372624,1
2020-06-16,1.1337996830105308,1.1231664679041757,1.1349835765383913,1.1337740152640225,1.1337740152640225,0,0.1773518645236493,0
2020-06-17,1.126494044101167,1.1210259450320152,1.1296881758716741,1.126570140695565,1.126570140695565,0,-0.14903063303902167,0
2020-06-18,1.1241259776761654,1.1204606966254644,1.1262529629463047,1.124290274515086,1.124290274515086,0,-0.04716488285467184,0
2020-06-19,1.1207244581720717,1.1173933215146163,1.1252998586702745,1.1211001059942833,1.1211001059942833,0,-0.06599682290945016,0
2020-06-22,1.117942963453591,1.1175556560797222,1.1267732917938555,1.117755568785487,1.117755568785487,0,-0.0691903353831171,1
2020-06-23,1.127713582586396,1.1234314298144297,1.1348998903604899,1.127967953940075,1.127967953940075,0,0.2112693953737809,1
2020-06-24,1.1313625342086597,1.1259866686022355,1.132631102539432,1.1312345293347514,1.1312345293347514,0,0.06757749518153329,0
2020-06-25,1.1251378321367203,1.1191440476004653,1.1259992888517103,1.1250872036977118,1.1250872036977118,0,-0.12717320692900336,0
2020-06-26,1.1220825777136014,1.119783225253206,1.1238985574197116,1.1222085196717069,1.1222085196717069,0,-0.05955296675948202,1
2020-06-29,1.1224100255474279,1.1220574377398895,1.1289230023461,1.1225864401172716,1.1225864401172716,0,0.00781825428881116,1
2020-06-30,1.1247075978895966,1.1192317727243586,1.1261642093686635,1.1247201894831134,1.1247201894831134,0,0.04414208155849362,0
2020-07-01,1.1233683179796476,1.11891871307264,1.1274592501676013,1.123595523677711,1.123595523677711,0,-0.023266598459435704,1
2020-07-02,1.1253403914661164,1.1227755333784348,1.130326664040478,1.1251378321367203,1.1251378321367203,0,0.031906608562284895,0
2020-07-03,1.1239743790468202,1.1221077938636201,1.1251124796215561,1.1237848817947853,1.1237848817947853,0,-0.027989249953320455,1
2020-07-06,1.1248847354965859,1.1248847354965859,1.1346874289857267,1.1247201894831134,1.1247201894831134,0,0.019349239850471264,1
2020-07-07,1.131029766524269,1.1260373780264927,1.13365833327815,1.131285712551803,1.131285712551803,0,0.13582469403942224,0
2020-07-08,1.1272813008700386,1.1265193832766836,1.1345586706770976,1.1275228225168052,1.1275228225168052,0,-0.07784503722862796,1
2020-07-09,1.133786810681936,1.1287955488740582,1.137268283807859,1.1339153938471975,1.1339153938471975,0,0.13224674347980117,0
2020-07-10,1.1289230023461,1.12572042462135,1.1324772014018316,1.1287955488740582,1.1287955488740582,0,-0.10591713253163768,1
2020-07-13,1.1308763002264353,1.1304544635261815,1.1370484616190597,1.131004224037747,1.131004224037747,0,0.04569211397201979,1
2020-07-14,1.1345843739642578,1.132631102539432,1.1407061285937357,1.1345496172592686,1.1345496172592686,0,0.07334555747113325,1
2020-07-15,1.1410835740287908,1.1393544194151588,1.1452995537232575,1.1410705357779873,1.1410705357779873,0,0.13490193445283938,1
2020-07-16,1.1417350120031369,1.137954194016352,1.1442995932424376,1.1417193171902729,1.1417193171902729,0,0.013421708506727295,0
2020-07-17,1.1386499736499278,1.1378894399698647,1.1441647428710902,1.1392116813697797,1.1392116813697797,0,-0.05187688239267126,1
2020-07-20,1.1439553507912978,1.1405239735025505,1.146789018418109,1.1442956908754012,1.1442956908754012,0,0.10517578392004229,1
2020-07-21,1.1457640772586208,1.1426220813011763,1.1498006395953566,1.1458691732991948,1.1458691732991948,0,0.032551522026840196,1
2020-07-22,1.1535089818119615,1.1508538962560104,1.1600928228262282,1.1534025590536294,1.1534025590536294,0,0.15584741755865064,1
2020-07-23,1.1566711079728271,1.1542146281835262,1.1624257185093871,1.1568717795461194,1.1568717795461194,0,0.0717697290860013,1
2020-07-24,1.1595009641765326,1.1581714477584903,1.1640088679169096,1.159608515344208,1.159608515344208,0,0.05661640337763633,1
2020-07-27,1.1652567244143248,1.1652567244143248,1.177953421974878,1.1652567244143248,1.1652567244143248,0,0.11684769983946272,1
2020-07-28,1.176650510402496,1.1700997030396745,1.1775788835036638,1.1769275228362177,1.1769275228362177,0,0.24144041659208593,0
2020-07-29,1.1720581087988735,1.1714952079082206,1.1778993348187532,1.171879555494771,1.171879555494771,0,-0.10443015925764502,1
2020-07-30,1.1786893020060012,1.1732682348131485,1.1807350880363665,1.1782865727135041,1.1782865727135041,0,0.1325455937531913,1
2020-07-31,1.1873664477647938,1.1802612932745178,1.1907994272993554,1.1872254572054146,1.1872254572054146,0,0.18492376593077725,0
2020-08-03,1.1784115424827097,1.1701380594482742,1.178758783052088,1.1782309655505487,1.1782309655505487,0,-0.18607414280338838,0
2020-08-04,1.1760554904302758,1.1724153786883666,1.1804981431158783,1.1763322227372548,1.1763322227372548,0,-0.039280367912357866,1
2020-08-05,1.1814884266751398,1.179996735128853,1.1905329122017232,1.181544258534359,1.181544258534359,0,0.10782433631833685,1
2020-08-06,1.1873664477647938,1.1820750494204157,1.191185215094665,1.1872818326068104,1.1872818326068104,0,0.11869644425372153,1
2020-08-07,1.1875073877622842,1.1756545586387388,1.1883541517522243,1.1876484452956786,1.1876484452956786,0,0.007584324321996147,0
2020-08-10,1.178244866849229,1.1743001727935574,1.1802000201187852,1.178272670430695,1.178272670430695,0,-0.1939619645069759,0
2020-08-11,1.1737640218289174,1.1723192007229617,1.1804981431158783,1.1737778179207685,1.1737778179207685,0,-0.0929875594870059,0
2020-08-12,1.1739844696246888,1.1713030877545145,1.1812651519930786,1.1736538289744587,1.1736538289744587,0,-0.0025650295521943587,1
2020-08-13,1.1796486819843943,1.1794678086484522,1.1864000995666588,1.1793801701344886,1.1793801701344886,0,0.11846406263281073,1
2020-08-14,1.181893431315736,1.178467083914177,1.1838004111531375,1.181655938084477,1.181655938084477,0,0.04708010043952308,1
2020-08-17,1.1850447121353882,1.1830399511474325,1.1880717349001866,1.1852554341993893,1.1852554341993893,0,0.07446481466732723,1
2020-08-18,1.1879306609190925,1.1875356302111064,1.196515749915524,1.1876484452956786,1.1876484452956786,0,0.0495055758065151,1
2020-08-19,1.19472881920554,1.1893435003395296,1.195457278076371,1.194785994556626,1.194785994556626,0,0.1476585238398933,0
2020-08-20,1.1841746556430275,1.180651498430627,1.186845000264927,1.1843500361929098,1.1843500361929098,0,-0.21589458096943312,1
2020-08-21,1.1870845001251316,1.1754900620625819,1.188636618690112,1.1873664477647938,1.1873664477647938,0,0.062402214501683595,0
2020-08-24,1.1799131670481509,1.178619829150447,1.1852554341993893,1.1798018166618474,1.1798018166618474,0,-0.15649380777880156,0
2020-08-25,1.1795234496957336,1.1784809080051448,1.1844131624963299,1.1794538784776727,1.1794538784776727,0,-0.007197994267285155,1
2020-08-26,1.1833339187505758,1.1776066556626168,1.1839923918335569,1.183501953913502,1.183501953913502,0,0.08374482912749369,1
2020-08-27,1.1840204673337849,1.1766228658424545,1.1898529692006017,1.184272872382741,1.184272872382741,0,0.01594842697500435,0
2020-08-28,1.1820470661028255,1.181195375169561,1.1920371494159576,1.1819632073687838,1.1819632073687838,0,-0.04778134819910037,1
2020-08-31,1.1916536874661552,1.1885094709036763,1.196358245959018,1.191824093944394,1.191824093944394,0,0.20399774520280833,1
2020-09-01,1.1939157691420619,1.193730494600924,1.2011290768650427,1.1939015805667177,1.1939015805667177,0,0.04297814231949999,0
2020-09-02,1.1923072194384865,1.1824104526078134,1.1924351811398515,1.1923214548792411,1.1923214548792411,0,-0.03268895498499416,0
2020-09-03,1.1845955558856844,1.1789671924997374,1.1848060345588578,1.184735838803995,1.184735838803995,0,-0.1569279357853904,0
2020-09-04,1.1843710218067027,1.178175446372956,1.1863521967527448,1.1839784381368115,1.1839784381368115,0,-0.015668776548216724,0
2020-09-07,1.1836560907059606,1.1813767787846419,1.1848621804163737,1.1834459368902797,1.1834459368902797,0,-0.011016154863687014,0
2020-09-08,1.181921324095534,1.176719751285173,1.1828720471411132,1.1821728348677942,1.1821728348677942,0,-0.026337382547581965,0
2020-09-09,1.1769136526048447,1.1753643936498774,1.1830539661555162,1.1770244584596115,1.1770244584596115,0,-0.10650737848687043,1
2020-09-10,1.1806375402859137,1.1802891921036103,1.1914691142755223,1.1806375402859137,1.1806375402859137,0,0.07474586997298409,1
2020-09-11,1.1826202387935891,1.1825922296577653,1.1876484452956786,1.1824384531335907,1.1824384531335907,0,0.03725650400863138,1
2020-09-14,1.1843569755765258,1.1833059592586028,1.1888005194744091,1.184272872382741,1.184272872382741,0,0.037949669911917255,1
2020-09-15,1.1866901158198038,1.1841466564080059,1.1900993408394387,1.187000009126842,1.187000009126842,0,0.05641782231147097,0
2020-09-16,1.184272872382741,1.1814605543237047,1.188300451919498,1.184441174336031,1.184441174336031,0,-0.05293606448765348,0
2020-09-17,1.1804284568740375,1.1741636649839327,1.1830119221274111,1.1803449106767532,1.1803449106767532,0,-0.08474172619688328,1
2020-09-18,1.1852554341993893,1.1831238793100833,1.1871000390435338,1.1848200914426117,1.1848200914426117,0,0.09258059897658004,0
2020-09-21,1.1845534022164004,1.1732682348131485,1.1873001494632909,1.1845534022164004,1.1845534022164004,0,-0.005517151059373481,0
2020-09-22,1.1761799873627303,1.169344431170779,1.1773016470151678,1.1768000611083635,1.1768000611083635,0,-0.16039775852810428,0
2020-09-23,1.1707545550991088,1.1664936335589855,1.1720004680396996,1.170836830840856,1.170836830840856,0,-0.12336472175894354,0
2020-09-24,1.166194353723457,1.1629664725179318,1.1681000895088598,1.1658544751328463,1.1658544751328463,0,-0.10307281423825046,1
2020-09-25,1.1673651029473067,1.1613457981136697,1.1685109404842282,1.167324247844997,1.167324247844997,0,0.03040602048713803,0
2020-09-28,1.1635077298721719,1.1616695393562162,1.1679650192819304,1.163534842277417,1.163534842277417,0,-0.0783935790679603,1
2020-09-29,1.1677741364432928,1.1666569197329928,1.1741636649839327,1.1678832279383977,1.1678832279383977,0,0.08995751683285087,1
2020-09-30,1.1742740357893848,1.1686065759724849,1.1756407183950333,1.1742050824221586,1.1742050824221586,0,0.13078378402376808,0
2020-10-01,1.1723741693315002,1.1718108830403635,1.176700356414211,1.1726078639269593,1.1726078639269593,0,-0.03304256357869358,1
2020-10-02,1.1744118846124554,1.1697137490666185,1.1747002634411896,1.1744946752189855,1.1744946752189855,0,0.03903353377459764,0
2020-10-05,1.1721955197233662,1.1719303897538684,1.1796626167571107,1.172044434980839,1.172044434980839,0,-0.05068950747526023,1
2020-10-06,1.1788282722901562,1.1767336169465414,1.1807350880363665,1.1792452969439475,1.1792452969439475,0,0.14896830956600918,0
2020-10-07,1.173736512732887,1.1725404991965576,1.1781393741230077,1.1737640218289174,1.1737640218289174,0,-0.11339424256923053,1
2020-10-08,1.176553636360895,1.1735298662198772,1.1781338311060825,1.176747482934681,1.176747482934681,0,0.061720549547886173,0
2020-10-09,1.1767059684813506,1.1758757172069678,1.182452370554954,1.176700356414211,1.176700356414211,0,-0.0009749330185902538,1
2020-10-12,1.1813349370609438,1.1788004424818554,1.182732121849237,1.1816839028860904,1.1816839028860904,0,0.1030974482448006,0
2020-10-13,1.1814186234724302,1.1735711568645089,1.1814186234724302,1.1816140765843968,1.1816140765843968,0,-0.0014445362485538864,0
2020-10-14,1.174398155818936,1.172168002202756,1.1770244584596115,1.1742188888842229,1.1742188888842229,0,-0.1529884361430915,1
2020-10-15,1.1747568539496411,1.1690163986285538,1.1760554904302758,1.174398155818936,1.174398155818936,0,0.0037085966044223383,0
2020-10-16,1.1705763987150828,1.1694949020939662,1.1746740263781186,1.1707134624104427,1.1707134624104427,0,-0.07622733933026392,1
2020-10-19,1.171563843367066,1.1704941595695717,1.1795234496957336,1.1715500992700827,1.1715500992700827,0,0.01730798053617717,1
2020-10-20,1.1768028676107856,1.1762630274518602,1.1839923918335569,1.176885995678891,1.176885995678891,0,0.11038671093986396,1
2020-10-21,1.1829280098474297,1.1829280098474297,1.1882129265448536,1.1829839778492857,1.1829839778492857,0,0.12615241068934419,1
2020-10-22,1.1851290087124262,1.1813349370609438,1.18694366048514,1.185395957213812,1.185395957213812,0,0.049897983114020286,0
2020-10-23,1.1814047303746182,1.1788004424818554,1.1859582149681875,1.1815024049465137,1.1815024049465137,0,-0.08054812082745956,1
2020-10-26,1.1848341486599194,1.18040063451082,1.1851008806167334,1.184848122533908,1.184848122533908,0,0.06921475454366888,0
2020-10-27,1.1809442800960763,1.1799409664363618,1.1838004111531375,1.1809442800960763,1.1809442800960763,0,-0.0807609994130187,0
2020-10-28,1.1781616294474115,1.1719303897538684,1.1788282722901562,1.1784115424827097,1.1784115424827097,0,-0.05239617739798936,0
2020-10-29,1.17474303483397,1.1656234643506327,1.1759172555172146,1.1748672540343745,1.1748672540343745,0,-0.07332270240254726,0
